timestamp,zone_id,vehicle_count,average_speed,congestion_level,road_type,accident_count,is_event,temperature,humidity,rainfall,wind_speed,pressure,visibility,AQI,PM2_5,PM10,NO2,CO,SO2,O3,energy_consumption,peak_demand,hour,day,month,day_of_week,is_weekend,is_peak,vehicle_count_lag_1,vehicle_count_lag_24,vehicle_count_rolling_mean_24,vehicle_count_rolling_std_24
2024-01-19 17:00:00,Z3,6249.0,36.3,High,Highway,0,0,19.1,52.9,0.0,14.2,1010.3,9.6,113.0,66.3,109.4,24.8,1.77,17.5,33.3,565.1,620.9,17,19,1,4,0,1,3501.0,6708.0,4311.416666666667,1384.816230679591
2024-01-19 18:00:00,Z3,5929.0,29.3,High,Highway,1,0,20.5,52.0,0.55,5.8,1015.0,9.4,98.0,59.4,87.3,27.9,1.49,14.5,35.3,757.1,920.2,18,19,1,4,0,1,6249.0,6804.0,4274.958333333333,1326.6363309928427
2024-01-19 19:00:00,Z3,5914.0,35.1,High,Commercial,0,0,22.1,50.6,0.0,9.5,1008.4,10.0,107.7,70.9,95.5,34.4,1.56,14.3,14.4,756.1,896.8,19,19,1,4,0,1,5929.0,6620.0,4245.541666666667,1279.361932648518
2024-01-19 20:00:00,Z3,6277.0,37.0,High,Residential,0,0,19.6,62.5,0.43,11.2,1021.7,9.2,106.1,64.3,93.6,30.2,1.38,16.8,29.2,778.0,880.4,20,19,1,4,0,1,5914.0,6204.0,4248.583333333333,1284.297842899134
2024-01-19 21:00:00,Z3,4600.0,36.0,Medium,Residential,0,0,22.5,63.3,0.06,15.4,1018.3,9.5,93.7,57.1,90.7,28.9,1.29,13.0,30.9,768.1,861.1,21,19,1,4,0,0,6277.0,3820.0,4281.083333333333,1282.849102131886
2024-01-19 22:00:00,Z3,3594.0,42.5,Low,Residential,0,0,21.8,55.3,0.0,10.0,1016.9,9.8,87.2,51.3,86.9,26.8,1.47,11.9,22.1,593.1,666.1,22,19,1,4,0,0,4600.0,3819.0,4271.708333333333,1287.1876144176308
2024-01-19 23:00:00,Z3,3564.0,47.2,Low,Commercial,1,0,22.3,74.0,0.05,13.7,1007.4,9.6,84.9,50.2,70.0,26.6,1.32,11.4,32.2,573.2,607.0,23,19,1,4,0,0,3594.0,2992.0,4295.541666666667,1267.6091833316266
2024-01-20 00:00:00,Z3,2141.0,52.8,Low,Commercial,1,0,24.5,72.5,0.0,12.8,1013.8,9.5,64.1,27.1,57.5,22.1,1.15,9.7,28.2,565.3,653.6,0,20,1,5,1,0,3564.0,3347.0,4245.291666666667,1329.2508017077084
2024-01-20 01:00:00,Z3,2159.0,50.0,Low,Highway,0,0,24.2,80.3,0.0,10.5,1017.8,9.9,70.8,42.4,67.1,20.0,1.19,8.4,27.3,599.2,657.3,1,20,1,5,1,0,2141.0,3125.0,4205.041666666667,1378.3663133726773
2024-01-20 02:00:00,Z3,1821.0,52.9,Low,Highway,0,0,25.9,69.5,0.0,5.6,1015.4,10.0,65.6,36.1,56.2,25.1,1.11,8.8,34.8,580.0,702.1,2,20,1,5,1,0,2159.0,3670.0,4128.0,1458.893118235461
2024-01-20 03:00:00,Z3,2203.0,54.8,Low,Highway,0,0,25.7,58.8,0.0,4.3,1009.0,10.0,67.1,40.4,64.4,16.6,1.19,8.7,37.4,574.4,611.3,3,20,1,5,1,0,1821.0,3179.0,4087.3333333333335,1499.533598987618
2024-01-20 04:00:00,Z3,2385.0,50.0,Low,Highway,1,0,31.1,74.7,0.0,10.4,1010.4,10.0,64.7,36.5,58.0,17.6,1.04,9.7,30.3,624.9,754.0,4,20,1,5,1,0,2203.0,2695.0,4074.4166666666665,1513.3200735229611
2024-01-20 05:00:00,Z3,2851.0,45.9,Low,Highway,0,0,28.6,72.6,0.0,7.8,1011.2,10.0,78.8,47.4,70.3,24.9,1.21,13.7,42.1,616.5,740.0,5,20,1,5,1,0,2385.0,3725.0,4038.0,1532.4886551817842
2024-01-20 06:00:00,Z3,2481.0,50.1,Low,Residential,0,0,27.7,59.7,0.0,13.7,1010.6,10.0,71.1,44.1,59.4,20.3,1.32,7.8,40.9,621.3,751.8,6,20,1,5,1,0,2851.0,4132.0,3969.2083333333335,1564.8007507324237
2024-01-20 07:00:00,Z3,3773.0,48.8,Low,Residential,0,0,28.9,59.7,0.0,13.0,1019.1,9.4,84.1,44.8,79.6,22.9,1.23,17.9,29.3,601.8,706.0,7,20,1,5,1,1,2481.0,6637.0,3849.875,1458.072680018864
2024-01-20 08:00:00,Z3,3645.0,44.4,Low,Commercial,0,0,28.0,74.5,0.74,9.3,1005.3,8.6,83.0,43.2,75.9,25.8,1.19,12.5,13.6,613.2,741.7,8,20,1,5,1,1,3773.0,5813.0,3759.5416666666665,1397.0421853879802
2024-01-20 09:00:00,Z3,4055.0,40.6,Medium,Highway,0,0,27.2,55.3,0.0,5.4,1015.6,9.7,85.5,55.2,77.6,18.4,1.35,12.7,31.6,598.3,678.2,9,20,1,5,1,1,3645.0,6175.0,3671.2083333333335,1301.4257726304124
2024-01-20 10:00:00,Z3,1717.0,50.3,Low,Residential,0,0,27.6,56.8,0.27,12.0,1007.8,8.8,54.4,33.4,50.7,11.6,1.01,6.4,30.4,601.0,663.8,10,20,1,5,1,0,4055.0,3514.0,3596.3333333333335,1361.1851187609386
2024-01-20 11:00:00,Z3,2050.0,48.9,Low,Highway,0,0,26.9,46.7,0.0,5.9,1009.2,10.0,59.1,40.0,62.4,17.6,1.33,8.8,37.9,594.0,711.5,11,20,1,5,1,0,1717.0,3405.0,3539.875,1397.0934210617095
2024-01-20 12:00:00,Z3,1768.0,49.7,Low,Highway,0,0,23.9,36.9,0.19,7.0,1005.0,9.3,72.5,46.8,69.6,16.3,1.11,10.2,23.1,582.4,675.6,12,20,1,5,1,0,2050.0,3848.0,3453.2083333333335,1440.9740660601663
2024-01-20 13:00:00,Z3,2421.0,46.6,Low,Highway,0,0,22.8,44.9,0.0,6.1,1010.8,10.0,77.0,46.0,76.1,20.1,1.31,11.3,25.4,575.8,664.2,13,20,1,5,1,0,1768.0,3270.0,3417.8333333333335,1456.0100234564986
2024-01-20 14:00:00,Z3,2125.0,49.9,Low,Residential,1,0,22.3,43.7,0.84,9.4,1019.0,8.7,61.5,46.0,56.7,11.8,1.24,8.6,26.6,585.9,714.7,14,20,1,5,1,0,2421.0,3440.0,3363.0416666666665,1479.6896701428757
2024-01-20 15:00:00,Z3,2199.0,52.6,Low,Highway,0,0,18.4,43.3,0.0,14.7,1014.1,9.5,69.9,46.2,60.4,24.4,1.15,12.1,43.8,605.2,744.2,15,20,1,5,1,0,2125.0,3490.0,3309.25,1498.2236510934033
2024-01-20 16:00:00,Z3,2343.0,53.3,Low,Residential,0,0,19.0,46.1,0.41,10.0,1008.2,9.2,70.2,36.8,64.0,21.7,1.14,13.4,33.6,570.0,669.0,16,20,1,5,1,0,2199.0,3501.0,3261.0,1510.3771771949214
2024-01-20 17:00:00,Z3,4361.0,40.5,Medium,Residential,1,0,22.9,50.2,0.0,8.2,1017.1,9.1,102.0,62.9,87.4,27.3,1.49,15.3,37.4,586.5,675.5,17,20,1,5,1,1,2343.0,6249.0,3182.3333333333335,1392.5552886273679
2024-01-20 18:00:00,Z3,3822.0,45.5,Low,Residential,0,0,23.2,51.1,0.0,3.9,1017.9,10.0,91.7,62.4,80.3,22.9,1.58,10.2,32.7,760.0,824.7,18,20,1,5,1,1,4361.0,5929.0,3094.5416666666665,1273.1654142731973
2024-01-20 19:00:00,Z3,3541.0,45.9,Low,Commercial,0,0,20.5,49.1,0.15,12.2,1013.4,9.0,87.2,57.5,77.8,26.3,1.43,13.1,26.3,752.2,853.5,19,20,1,5,1,1,3822.0,5914.0,2995.6666666666665,1128.6236969315123
2024-01-20 20:00:00,Z3,3841.0,45.4,Low,Highway,0,0,22.1,61.7,0.0,6.9,1021.1,9.7,90.1,55.5,85.6,26.3,1.4,12.9,34.4,746.4,888.2,20,20,1,5,1,1,3541.0,6277.0,2894.1666666666665,908.8308144398237
2024-01-20 21:00:00,Z3,1987.0,51.5,Low,Highway,0,0,22.3,53.4,0.0,10.5,1016.3,10.0,61.4,35.8,58.0,17.4,1.26,11.2,43.5,763.4,917.4,21,20,1,5,1,0,3841.0,4600.0,2785.2916666666665,850.2169277751132
2024-01-20 22:00:00,Z3,1641.0,54.4,Low,Commercial,0,0,27.3,56.6,0.0,8.6,1015.7,9.9,67.2,44.0,59.8,23.2,1.25,8.4,40.8,616.8,763.9,22,20,1,5,1,0,1987.0,3594.0,2703.9166666666665,862.8177255575021
2024-01-20 23:00:00,Z3,2196.0,57.8,Low,Highway,0,0,25.3,73.8,0.09,13.4,1009.8,9.2,65.1,38.0,57.6,24.1,1.0,9.3,31.9,592.7,739.9,23,20,1,5,1,0,1641.0,3564.0,2646.9166666666665,848.5976112369689
2024-01-21 00:00:00,Z3,1995.0,56.0,Low,Residential,1,0,24.6,75.2,1.25,9.4,1015.5,7.9,72.0,40.0,55.0,18.8,1.16,11.1,24.8,596.6,637.0,0,21,1,6,1,0,2196.0,2141.0,2640.8333333333335,852.894492005161
2024-01-21 01:00:00,Z3,1875.0,50.9,Low,Commercial,0,0,24.4,74.0,0.0,9.8,1013.9,10.0,71.9,45.6,66.8,17.9,1.38,6.7,37.4,572.2,642.7,1,21,1,6,1,0,1995.0,2159.0,2629.0,861.7939832495963
2024-01-21 02:00:00,Z3,1722.0,46.7,Low,Residential,0,0,24.4,68.0,0.38,11.9,1015.1,8.9,57.7,30.0,45.7,21.6,0.89,8.5,25.7,576.6,675.9,2,21,1,6,1,0,1875.0,1821.0,2624.875,866.0560435977351
2024-01-21 03:00:00,Z3,1572.0,53.3,Low,Residential,0,0,28.0,71.1,0.0,18.4,1010.3,9.7,71.1,43.3,65.6,21.3,1.24,9.1,26.7,587.2,703.2,3,21,1,6,1,0,1722.0,2203.0,2598.5833333333335,888.7019805001648
2024-01-21 04:00:00,Z3,2837.0,51.2,Low,Highway,1,0,27.2,72.0,0.0,13.6,1013.5,9.8,89.0,49.1,78.3,24.4,1.47,12.5,25.1,600.8,684.2,4,21,1,6,1,0,1572.0,2385.0,2617.4166666666665,888.7683180606708
2024-01-21 05:00:00,Z3,1695.0,54.8,Low,Residential,0,0,26.6,63.1,0.77,9.6,1009.7,8.4,59.9,40.2,57.2,17.1,1.13,7.5,23.3,611.1,668.8,5,21,1,6,1,0,2837.0,2851.0,2569.25,906.7025901344438
2024-01-21 06:00:00,Z3,1988.0,49.0,Low,Residential,0,0,27.9,64.4,0.58,10.0,1004.4,7.9,55.8,28.6,49.7,19.6,0.95,11.4,40.7,597.3,705.5,6,21,1,6,1,0,1695.0,2481.0,2548.7083333333335,914.3412206357156
2024-01-21 07:00:00,Z3,3705.0,42.7,Low,Commercial,1,0,27.1,67.8,0.32,7.9,1017.0,9.3,82.5,50.1,74.0,23.0,1.31,10.9,45.2,609.7,705.5,7,21,1,6,1,1,1988.0,3773.0,2545.875,910.4796782823901
2024-01-21 08:00:00,Z3,4161.0,44.1,Medium,Commercial,0,0,30.8,67.8,0.0,6.2,1007.0,10.0,83.3,45.4,76.9,27.0,1.34,10.3,50.5,625.7,763.6,8,21,1,6,1,1,3705.0,3645.0,2567.375,943.071845319735
2024-01-21 09:00:00,Z3,4119.0,40.8,Medium,Highway,0,0,29.0,54.7,0.01,7.8,1013.4,9.5,85.2,46.6,80.2,27.1,1.6,12.4,15.5,631.7,719.8,9,21,1,6,1,1,4161.0,4055.0,2570.0416666666665,947.5410960075429
2024-01-21 10:00:00,Z3,2062.0,50.6,Low,Residential,0,0,26.8,56.9,0.0,6.9,1014.3,9.7,73.6,47.6,66.0,21.7,1.32,8.3,32.1,570.9,678.9,10,21,1,6,1,0,4119.0,1717.0,2584.4166666666665,936.5907610174125
2024-01-21 11:00:00,Z3,2346.0,50.2,Low,Commercial,0,0,28.1,40.3,0.0,12.6,1014.3,9.4,65.9,36.9,59.3,19.6,1.08,9.5,24.5,605.0,657.9,11,21,1,6,1,0,2062.0,2050.0,2596.75,931.1807021196195
2024-01-21 12:00:00,Z3,1799.0,49.0,Low,Commercial,0,0,24.9,50.7,0.0,5.7,1011.9,10.0,58.4,40.7,58.2,20.3,1.17,7.8,34.7,572.1,646.7,12,21,1,6,1,0,2346.0,1768.0,2598.0416666666665,930.0018924322272
2024-01-21 13:00:00,Z3,2192.0,54.3,Low,Highway,0,0,22.5,41.7,0.41,15.3,1014.1,9.8,64.1,28.5,67.8,20.1,1.12,7.1,21.0,564.7,664.0,13,21,1,6,1,0,1799.0,2421.0,2588.5,933.066985805407
2024-01-21 14:00:00,Z3,1859.0,41.9,Low,Commercial,0,0,25.1,46.6,0.61,13.0,1014.9,9.4,68.9,38.0,62.5,20.5,1.17,14.4,34.3,567.1,598.2,14,21,1,6,1,0,2192.0,2125.0,2577.4166666666665,940.3632931949189
2024-01-21 15:00:00,Z3,1957.0,51.9,Low,Commercial,0,0,22.8,44.1,0.0,10.1,1015.9,9.4,78.7,47.6,72.9,22.5,1.39,11.0,20.4,608.9,651.1,15,21,1,6,1,0,1859.0,2199.0,2567.3333333333335,945.8786881802605
2024-01-21 16:00:00,Z3,2326.0,46.4,Low,Residential,1,0,19.8,53.3,0.0,10.0,1019.9,10.0,72.6,38.5,57.1,18.2,1.19,8.0,31.8,584.5,633.3,16,21,1,6,1,0,1957.0,2343.0,2566.625,946.060335078415
2024-01-21 17:00:00,Z3,3970.0,35.5,Medium,Commercial,0,0,20.7,44.5,0.49,7.8,1013.9,9.7,88.2,55.2,84.4,24.1,1.35,11.4,26.0,582.5,665.6,17,21,1,6,1,1,2326.0,4361.0,2550.3333333333335,916.728667204942
2024-01-21 18:00:00,Z3,3836.0,39.6,Low,Commercial,0,0,19.5,55.0,0.0,11.1,1013.3,10.0,90.7,51.3,79.4,32.2,1.32,14.6,44.7,749.4,902.7,18,21,1,6,1,1,3970.0,3822.0,2550.9166666666665,917.5770986048229
2024-01-21 19:00:00,Z3,3697.0,48.8,Low,Commercial,0,0,18.9,54.0,0.09,14.4,1009.4,10.0,80.9,53.0,68.2,25.7,1.41,14.6,35.7,735.0,818.4,19,21,1,6,1,1,3836.0,3541.0,2557.4166666666665,925.4147327205349
2024-01-21 20:00:00,Z3,3747.0,45.3,Low,Residential,0,0,22.8,58.5,0.0,7.2,1014.7,9.8,86.7,51.6,80.7,27.0,1.32,11.5,20.6,746.4,914.1,20,21,1,6,1,1,3697.0,3841.0,2553.5,919.9286361735681
2024-01-21 21:00:00,Z3,1890.0,49.2,Low,Residential,0,0,24.9,62.3,0.0,3.9,1015.7,10.0,64.6,36.9,65.7,19.5,1.2,8.6,45.2,790.1,973.1000000000001,21,21,1,6,1,0,3747.0,1987.0,2549.4583333333335,922.7345456124712
2024-01-21 22:00:00,Z3,1859.0,48.6,Low,Commercial,0,0,20.7,62.7,1.41,12.8,1012.2,7.8,60.2,32.6,50.3,20.5,1.0,9.6,40.4,565.3,600.1,22,21,1,6,1,0,1890.0,1641.0,2558.5416666666665,914.438624615339
2024-01-21 23:00:00,Z3,2440.0,45.1,Low,Commercial,1,0,24.6,70.0,0.0,11.3,1015.2,10.0,85.5,60.5,71.7,24.3,1.33,16.7,34.9,565.9,636.8,23,21,1,6,1,0,1859.0,2196.0,2568.7083333333335,911.5845964304478
2024-01-22 00:00:00,Z3,3407.0,48.1,Low,Residential,0,0,24.0,72.3,0.0,5.5,1011.8,9.4,68.5,40.6,63.3,26.6,1.38,6.3,43.6,572.4,650.8,0,22,1,0,0,0,2440.0,1995.0,2627.5416666666665,918.4866560374344
2024-01-22 01:00:00,Z3,4120.0,38.8,Medium,Residential,0,0,25.3,75.5,0.0,7.1,1015.7,9.8,91.6,51.8,72.1,27.1,1.52,12.8,34.2,578.1,608.5,1,22,1,0,0,0,3407.0,1875.0,2721.0833333333335,952.2129793124034
2024-01-22 02:00:00,Z3,3128.0,36.7,Low,Commercial,0,0,26.1,75.4,0.64,6.6,1016.7,9.3,86.3,54.7,74.1,22.7,1.32,15.0,42.7,576.1,615.1,2,22,1,0,0,0,4120.0,1722.0,2779.6666666666665,931.0901822789356
2024-01-22 03:00:00,Z3,3823.0,40.3,Low,Residential,0,0,26.5,78.6,0.51,7.1,1016.6,9.1,86.8,47.8,75.7,23.3,1.52,15.6,40.5,605.7,643.5,3,22,1,0,0,0,3128.0,1572.0,2873.4583333333335,917.4237548780189
2024-01-22 04:00:00,Z3,3793.0,39.6,Low,Commercial,0,0,28.5,77.9,0.0,8.7,1013.5,10.0,83.7,53.4,62.9,23.0,1.28,11.5,28.9,639.0,727.1,4,22,1,0,0,0,3823.0,2837.0,2913.2916666666665,936.3312531255706
2024-01-22 05:00:00,Z3,3366.0,44.0,Low,Commercial,0,0,27.6,65.8,0.0,8.9,1008.8,9.7,85.0,48.6,80.5,18.8,1.4,15.3,31.7,608.8,748.8,5,22,1,0,0,0,3793.0,1695.0,2982.9166666666665,903.3473941362457
2024-01-22 06:00:00,Z3,3506.0,45.3,Low,Commercial,0,0,29.4,72.4,0.09,7.4,1010.6,10.0,78.2,41.8,75.7,25.2,1.24,11.1,30.6,643.3,694.3,6,22,1,0,0,0,3366.0,1988.0,3046.1666666666665,883.5841864207091
2024-01-22 07:00:00,Z3,6107.0,31.3,High,Highway,0,0,28.7,58.6,0.0,7.0,1015.4,10.0,101.8,62.6,101.2,30.4,1.53,16.9,35.6,635.3,777.8,7,22,1,0,0,1,3506.0,3705.0,3146.25,1076.4438736150955
2024-01-22 08:00:00,Z3,6298.0,31.9,High,Residential,0,0,28.1,63.6,0.15,9.1,1022.8,10.0,111.1,62.4,91.1,33.5,1.53,19.9,30.6,627.8,771.8,8,22,1,0,0,1,6107.0,4161.0,3235.2916666666665,1239.992127575522
2024-01-22 09:00:00,Z3,6333.0,41.0,High,Residential,1,0,26.4,59.9,0.0,10.7,1011.6,10.0,103.6,65.5,98.5,32.8,1.44,12.1,31.0,605.0,680.0,9,22,1,0,0,1,6298.0,4119.0,3327.5416666666665,1382.7346244549828
2024-01-22 10:00:00,Z3,3227.0,48.0,Low,Highway,0,0,26.1,43.6,0.0,8.7,1014.8,9.8,82.4,47.9,73.8,23.2,1.15,10.8,32.3,599.6,650.8,10,22,1,0,0,0,6333.0,2062.0,3376.0833333333335,1356.5770196140447
2024-01-22 11:00:00,Z3,3523.0,45.4,Low,Commercial,1,0,27.1,50.4,0.16,14.6,1010.8,9.4,81.6,45.2,80.5,24.0,1.35,10.8,37.7,585.3,625.4,11,22,1,0,0,0,3227.0,2346.0,3425.125,1338.8788077927438
2024-01-22 12:00:00,Z3,3476.0,43.8,Low,Residential,0,0,25.7,45.0,0.0,12.0,1009.1,9.9,88.4,53.0,81.0,28.2,1.38,10.7,35.5,602.8,705.5,12,22,1,0,0,0,3523.0,1799.0,3495.0,1293.3079259419799
2024-01-22 13:00:00,Z3,3165.0,43.5,Low,Residential,0,0,22.5,41.9,0.48,3.6,1010.3,9.1,75.5,48.0,70.2,24.0,1.36,11.0,38.1,586.8,626.2,13,22,1,0,0,0,3476.0,2192.0,3535.5416666666665,1265.6410638629857
2024-01-22 14:00:00,Z3,3373.0,47.4,Low,Residential,0,0,23.1,51.8,0.0,12.1,1004.7,10.0,77.9,48.8,69.9,21.0,1.33,13.4,27.8,562.8,605.6,14,22,1,0,0,0,3165.0,1859.0,3598.625,1215.168759527019
2024-01-22 15:00:00,Z3,3051.0,47.3,Low,Highway,0,0,23.3,42.1,0.0,12.4,1018.4,10.0,80.5,51.4,68.5,27.3,1.32,14.3,44.7,573.1,619.5,15,22,1,0,0,0,3373.0,1957.0,3644.2083333333335,1170.6129936051032
2024-01-22 16:00:00,Z3,2492.0,43.2,Low,Highway,0,0,19.0,42.6,2.32,8.3,1004.1,5.6,60.7,39.2,55.6,18.6,1.08,7.8,21.0,577.1,719.6,16,22,1,0,0,0,3051.0,2326.0,3651.125,1162.9509433931985
2024-01-22 17:00:00,Z3,6679.0,31.8,High,Commercial,3,0,21.9,49.3,0.0,4.0,1011.9,9.3,105.1,68.3,99.2,28.5,1.55,16.9,36.5,582.0,616.7,17,22,1,0,0,1,2492.0,3970.0,3764.0,1316.5671765750442
2024-01-22 18:00:00,Z3,5810.0,36.7,High,Residential,1,0,20.0,55.3,0.19,10.0,1008.3,8.8,104.4,61.6,87.8,34.3,1.58,17.8,30.8,753.7,835.2,18,22,1,0,0,1,6679.0,3836.0,3846.25,1381.3289206255417
2024-01-22 19:00:00,Z3,6627.0,33.1,High,Residential,0,0,21.9,54.7,0.0,10.0,1009.5,10.0,109.2,70.5,99.0,39.4,1.62,13.7,40.1,740.2,843.1,19,22,1,0,0,1,5810.0,3697.0,3968.3333333333335,1492.5640519841572
2024-01-22 20:00:00,Z3,6096.0,29.5,High,Highway,0,0,20.3,65.1,0.08,5.5,1018.5,10.0,107.4,66.4,88.7,31.5,1.72,13.7,27.6,749.0,813.2,20,22,1,0,0,1,6627.0,3747.0,4066.2083333333335,1553.2051007980024
2024-01-22 21:00:00,Z3,2809.0,46.2,Low,Commercial,0,0,19.4,65.8,0.22,4.2,1013.8,9.5,77.1,48.2,71.0,26.0,1.21,14.6,31.0,747.4,878.3,21,22,1,0,0,0,6096.0,1890.0,4104.5,1507.8888207199427
2024-01-22 22:00:00,Z3,3778.0,42.4,Low,Residential,0,0,20.5,56.0,0.0,9.6,1009.1,10.0,92.5,61.8,79.9,28.2,1.37,17.8,26.2,569.7,690.9,22,22,1,0,0,0,2809.0,1859.0,4184.458333333333,1432.6420099324168
2024-01-22 23:00:00,Z3,3273.0,49.9,Low,Commercial,0,0,24.0,67.4,0.41,9.1,1010.6,8.6,80.6,42.2,78.7,22.1,1.37,11.1,33.1,577.6,648.6,23,22,1,0,0,0,3778.0,2440.0,4219.166666666667,1398.218763336029
2024-01-23 00:00:00,Z3,4020.0,46.6,Medium,Residential,1,0,25.5,69.8,0.07,8.3,1009.9,9.3,87.8,56.9,73.0,28.8,1.09,13.9,32.9,605.0,742.8,0,23,1,1,0,0,3273.0,3407.0,4244.708333333333,1388.3013856215975
2024-01-23 01:00:00,Z3,3817.0,43.8,Low,Commercial,0,0,24.8,76.7,0.0,9.7,1012.8,9.7,82.6,47.7,72.6,16.6,1.31,12.9,20.8,583.2,626.4,1,23,1,1,0,0,4020.0,4120.0,4232.083333333333,1390.8601316441234
2024-01-23 02:00:00,Z3,3281.0,42.9,Low,Residential,0,0,28.0,61.9,0.03,5.6,1013.7,9.6,81.1,42.5,81.5,26.4,1.54,13.6,24.8,627.3,719.0,2,23,1,1,0,0,3817.0,3128.0,4238.458333333333,1385.9214162792407
2024-01-23 03:00:00,Z3,3542.0,39.6,Low,Residential,0,0,25.4,87.4,0.04,8.3,1020.6,10.0,78.5,41.9,78.1,25.5,1.16,11.1,16.3,580.5,694.8,3,23,1,1,0,0,3281.0,3823.0,4226.75,1390.7623261456624
2024-01-23 04:00:00,Z3,3671.0,43.4,Low,Commercial,1,0,28.5,76.0,0.0,12.1,1005.3,9.8,84.8,51.5,73.4,25.3,1.42,15.1,33.3,609.1,648.8,4,23,1,1,0,0,3542.0,3793.0,4221.666666666667,1392.638336479321
2024-01-23 05:00:00,Z3,3883.0,43.0,Low,Residential,0,0,27.1,71.8,0.0,8.6,1012.9,9.2,86.7,50.7,77.5,27.9,1.31,11.2,36.9,580.0,694.7,5,23,1,1,0,0,3671.0,3366.0,4243.208333333333,1382.7909389336871
2024-01-23 06:00:00,Z3,3315.0,40.9,Low,Residential,0,0,28.1,74.0,0.0,3.3,1011.7,10.0,83.5,47.4,65.7,22.6,1.17,14.1,41.6,593.3,734.3,6,23,1,1,0,0,3883.0,3506.0,4235.25,1387.7589456762132
2024-01-23 07:00:00,Z3,6364.0,35.1,High,Residential,1,0,29.0,76.3,0.0,8.1,1016.8,9.1,116.9,66.4,98.0,39.5,1.71,16.7,37.7,632.2,719.0,7,23,1,1,0,1,3315.0,6107.0,4245.958333333333,1403.729488344988
2024-01-23 08:00:00,Z3,6532.0,34.2,High,Residential,1,0,27.3,65.1,0.27,5.7,1014.4,8.9,112.4,66.8,98.4,31.0,1.56,16.1,22.4,564.5,686.7,8,23,1,1,0,1,6364.0,6298.0,4255.708333333333,1419.328208486608
2024-01-23 09:00:00,Z3,6679.0,29.1,High,Residential,0,0,27.3,61.5,0.0,11.1,1015.4,9.2,107.0,68.2,102.3,37.8,1.64,17.0,40.4,610.7,660.8,9,23,1,1,0,1,6532.0,6333.0,4270.125,1442.9068279450485
2024-01-23 10:00:00,Z3,2789.0,41.9,Low,Commercial,0,0,28.6,53.8,0.83,11.3,1014.4,8.4,61.6,43.0,49.7,14.8,1.11,9.5,31.9,626.9,707.4,10,23,1,1,0,0,6679.0,3227.0,4251.875,1459.3502220687742
2024-01-23 11:00:00,Z3,3655.0,45.6,Low,Commercial,1,0,25.3,49.2,0.0,3.4,1009.3,10.0,81.2,52.4,62.7,20.7,1.32,13.4,25.9,589.3,656.9,11,23,1,1,0,0,2789.0,3523.0,4257.375,1456.7301923351752
2024-01-23 12:00:00,Z3,3583.0,48.7,Low,Residential,0,0,26.3,45.0,0.0,13.0,1017.8,10.0,79.2,41.3,64.7,26.1,1.23,11.7,22.4,577.1,607.1,12,23,1,1,0,0,3655.0,3476.0,4261.833333333333,1454.3966825267905
2024-01-23 13:00:00,Z3,3568.0,46.4,Low,Residential,0,0,22.4,41.6,0.32,5.6,1016.2,9.8,88.9,54.7,68.7,26.0,1.34,12.6,28.0,566.1,644.7,13,23,1,1,0,0,3583.0,3165.0,4278.625,1443.4680102929672
2024-01-23 14:00:00,Z3,3319.0,43.8,Low,Residential,0,0,23.9,41.6,0.02,16.2,1016.7,10.0,88.1,59.0,84.1,19.8,1.3,13.4,29.9,573.3,607.4,14,23,1,1,0,0,3568.0,3373.0,4276.375,1444.9823171025787
2024-01-23 15:00:00,Z3,2985.0,48.0,Low,Residential,0,0,24.4,38.6,0.02,9.8,1018.1,10.0,83.3,49.2,70.5,24.7,1.35,13.2,28.9,608.3,727.6,15,23,1,1,0,0,3319.0,3051.0,4273.625,1447.4764190464932
2024-01-23 16:00:00,Z3,3469.0,48.6,Low,Commercial,0,0,17.9,46.3,0.0,5.0,1014.7,9.5,78.4,42.4,64.7,21.4,1.43,7.8,23.6,595.3,664.4,16,23,1,1,0,0,2985.0,2492.0,4314.333333333333,1408.403124932222
2024-01-23 17:00:00,Z3,6218.0,34.6,High,Commercial,1,0,20.0,40.5,0.0,5.4,1018.9,10.0,114.6,64.6,106.4,34.7,1.61,17.8,33.7,584.0,705.0,17,23,1,1,0,1,3469.0,6679.0,4295.125,1377.556573840233
2024-01-23 18:00:00,Z3,6463.0,29.7,High,Residential,0,0,22.0,52.9,0.0,11.4,1014.5,10.0,106.7,63.7,99.6,30.9,1.47,16.8,30.9,772.4,845.7,18,23,1,1,0,1,6218.0,5810.0,4322.333333333333,1414.7253126119342
2024-01-23 19:00:00,Z3,3865.0,39.7,Low,Highway,0,0,20.9,55.3,2.63,8.4,1012.1,5.1,65.1,35.9,61.5,13.8,1.1,9.9,26.6,738.4,779.4,19,23,1,1,0,1,6463.0,6627.0,4207.25,1328.829208445313
2024-01-23 20:00:00,Z3,6495.0,33.4,High,Commercial,0,0,22.2,60.0,0.0,9.6,1013.0,9.8,100.1,66.7,89.9,34.0,1.47,13.1,31.3,753.3,895.4,20,23,1,1,0,1,3865.0,6096.0,4223.875,1355.7108295137557
2024-01-23 21:00:00,Z3,3461.0,43.5,Low,Highway,0,0,21.4,60.6,0.56,16.5,1012.9,9.1,77.8,50.4,81.2,22.1,1.07,12.1,29.7,746.2,825.7,21,23,1,1,0,0,6495.0,2809.0,4251.041666666667,1332.459102208386
